step,cosine_similarity
1200,-0.2116180658340454
1201,0.17524157464504242
1202,0.06582461297512054
1203,-0.029672089964151382
1204,0.19592022895812988
1205,-0.18114133179187775
1206,-0.08123961091041565
1207,0.3491337299346924
1208,0.19342274963855743
1209,-0.27992549538612366
1210,-0.40978044271469116
1211,0.4364640712738037
1212,0.13868843019008636
1213,0.17299358546733856
1214,0.3889971375465393
1215,0.09520793706178665
1216,-0.5515276193618774
1217,-0.5680428147315979
1218,-0.2956726551055908
1219,-0.06609401106834412
1220,-0.2563687860965729
1221,-0.08191540837287903
1222,0.042758092284202576
1223,-0.5122941136360168
1224,-0.08716874569654465
1225,0.07347864657640457
1226,0.22138257324695587
1227,0.44312435388565063
1228,0.5832934975624084
1229,0.1711525022983551
1230,0.06762731075286865
1231,0.22927282750606537
1232,-0.16173528134822845
1233,0.12096843868494034
1234,0.5443350076675415
1235,0.16556504368782043
1236,-0.09087416529655457
1237,-0.1263999193906784
1238,-0.5644704103469849
1239,-0.09542055428028107
1240,0.22177541255950928
1241,-0.030111592262983322
1242,0.1496610790491104
1243,-0.3509926199913025
1244,-0.11128048598766327
1245,-0.0012644445523619652
1246,0.07650233805179596
1247,0.24056261777877808
1248,0.0270514078438282
1249,0.22951218485832214
1250,0.096209317445755
1251,0.07533425092697144
1252,0.3757704496383667
1253,0.1208115890622139
1254,0.45914649963378906
1255,0.2253294289112091
1256,0.14102734625339508
1257,-0.2547784447669983
1258,0.002852233126759529
1259,0.015211114659905434
1260,-0.17190776765346527
1261,-0.033695101737976074
1262,0.08191554993391037
1263,-0.041024528443813324
1264,-0.015185476280748844
1265,-0.09258962422609329
1266,-0.19124898314476013
1267,-0.3900872468948364
1268,-0.1101544126868248
1269,-0.01678752712905407
1270,0.21768514811992645
1271,0.577128529548645
1272,0.15150874853134155
1273,-0.7196550965309143
1274,0.19897450506687164
1275,-0.10544126480817795
1276,-0.058450255542993546
1277,-0.20571839809417725
1278,0.008997236378490925
1279,-0.5863690972328186
1280,0.032104749232530594
1281,0.21514226496219635
1282,0.06931832432746887
1283,-0.030426975339651108
1284,0.17248600721359253
1285,-0.28709676861763
1286,-0.2648857533931732
1287,0.26688674092292786
1288,-0.26440054178237915
1289,-0.2039976716041565
1290,0.2812015414237976
1291,0.24268648028373718
1292,0.16186818480491638
1293,0.17193663120269775
1294,0.17746123671531677
1295,-0.17931053042411804
1296,0.07379615306854248
1297,0.2390177845954895
1298,0.2722964882850647
1299,-0.45213931798934937
1300,0.14174282550811768
1301,0.20232783257961273
1302,0.13167531788349152
1303,-0.19394107162952423
1304,-0.2844691574573517
1305,-0.058715008199214935
1306,0.14713342487812042
1307,-0.07921508699655533
1308,-0.08014877885580063
1309,0.07872340828180313
1310,0.05845550075173378
1311,0.1173076331615448
1312,0.12223256379365921
1313,0.05968371778726578
1314,0.0649566724896431
1315,-0.6337698698043823
1316,-0.7245633006095886
1317,-0.2928626835346222
1318,-0.18113400042057037
1319,0.1078956350684166
1320,0.3165912628173828
1321,-0.11413442343473434
1322,-0.1410708725452423
1323,0.468803733587265
1324,-0.0774553194642067
1325,-0.3397994935512543
1326,-0.05976751819252968
1327,-0.1276439130306244
1328,-0.01648026704788208
1329,0.2806839942932129
1330,0.09090922027826309
1331,-0.1706230193376541
1332,0.2126063108444214
1333,-0.39989861845970154
1334,-0.10712606459856033
1335,-0.3617749810218811
1336,0.24440905451774597
1337,0.17669358849525452
1338,0.07157561182975769
1339,-0.31433436274528503
1340,-0.0014908424345776439
1341,0.3769977390766144
1342,-0.10354292392730713
1343,0.008403873071074486
1344,-0.2643246650695801
1345,-0.05256160721182823
1346,0.12407836318016052
1347,-0.13435180485248566
1348,0.10735012590885162
1349,0.227376788854599
1350,-0.3804682791233063
1351,0.031807657331228256
1352,0.015429912135004997
1353,-0.044242992997169495
1354,0.08178739994764328
1355,-0.032404687255620956
1356,0.18248069286346436
1357,-0.10277673602104187
1358,0.04950874671339989
1359,-0.3017168939113617
1360,0.18349598348140717
1361,-0.052640147507190704
1362,0.10105016082525253
1363,0.2753854990005493
1364,0.2656700909137726
1365,0.7069985866546631
1366,-0.1160886287689209
1367,-0.052636176347732544
1368,-0.022347448393702507
1369,0.07347750663757324
1370,-0.07981869578361511
1371,-0.20920588076114655
1372,0.15217137336730957
1373,-0.04579375684261322
1374,-0.20037981867790222
1375,-0.1797979474067688
1376,-0.1582002192735672
1377,0.08875588327646255
1378,-0.22525303065776825
1379,-0.18411268293857574
1380,0.044106822460889816
1381,-0.23011425137519836
1382,-0.011532541364431381
1383,0.589847207069397
1384,0.1357920616865158
1385,0.24790705740451813
1386,0.14259245991706848
1387,-0.06671735644340515
1388,0.032846998423337936
1389,0.7156907916069031
1390,0.31640520691871643
1391,0.4218294620513916
1392,-0.4455588161945343
1393,0.034693580120801926
1394,0.42285212874412537
1395,0.25773370265960693
1396,-0.1434660106897354
1397,0.12127582728862762
1398,0.608556866645813
1399,-0.12792471051216125
1400,-0.2273419201374054
1401,-0.24833491444587708
1402,-0.3606186807155609
1403,-0.6214918494224548
1404,-0.11291772872209549
1405,0.021175237372517586
1406,0.023545702919363976
1407,-0.1031409353017807
1408,-0.2614787817001343
1409,-0.24691399931907654
1410,0.2843033969402313
1411,0.0967375710606575
1412,0.05982048436999321
1413,-0.10461869835853577
1414,-0.24037864804267883
1415,-0.14460518956184387
1416,0.10969900339841843
1417,-0.052737314254045486
1418,-0.05692485347390175
1419,0.014896645210683346
1420,0.054943542927503586
1421,0.20681460201740265
1422,0.44537869095802307
1423,0.42182657122612
1424,0.12997020781040192
1425,-0.22621718049049377
1426,0.08606809377670288
1427,-0.13197113573551178
1428,-0.11084415763616562
1429,0.12902487814426422
1430,0.03951946645975113
1431,0.24907079339027405
1432,0.11078637093305588
1433,0.1563519835472107
1434,-0.22815749049186707
1435,0.16862742602825165
1436,0.4210379123687744
1437,0.1530188024044037
1438,0.22982674837112427
1439,-0.3373841345310211
1440,0.7428203225135803
1441,0.15709584951400757
1442,0.10444261133670807
1443,0.06088783219456673
1444,0.005243009887635708
1445,-0.11672568321228027
1446,0.033313389867544174
1447,0.2752949297428131
1448,-0.27646300196647644
1449,0.45334598422050476
1450,-0.0370979867875576
1451,0.19421876966953278
1452,-0.2954752445220947
1453,-0.05220383405685425
1454,-0.41550731658935547
1455,-0.7463403344154358
1456,0.03798679634928703
1457,-0.36607080698013306
1458,-0.037952572107315063
1459,0.1536172479391098
1460,-0.003911135718226433
1461,-0.09030965715646744
1462,-0.1816607415676117
1463,0.1692611426115036
1464,-0.014878335408866405
1465,-0.08573750406503677
1466,-0.05502697080373764
1467,-0.0016313648084178567
1468,-0.20954415202140808
1469,0.10845315456390381
1470,-0.3464142680168152
1471,-0.20318858325481415
1472,0.17930682003498077
1473,-0.2605103850364685
1474,0.17071132361888885
1475,-0.11395224928855896
1476,0.5941919684410095
1477,0.14086858928203583
1478,0.39148974418640137
1479,-0.23547373712062836
1480,-0.05385470390319824
1481,0.05678027868270874
1482,0.2047697752714157
1483,-0.009629851207137108
1484,-0.1298615038394928
1485,-0.13740670680999756
1486,-0.03070160187780857
1487,0.3591643273830414
1488,-0.03401993587613106
1489,-0.4528518617153168
1490,-0.08895759284496307
1491,0.1815963089466095
1492,-0.19778387248516083
1493,0.1047915518283844
1494,-0.618091881275177
1495,0.6799824833869934
1496,0.12815667688846588
1497,0.10904271900653839
1498,-0.05379645898938179
1499,-0.01555743720382452
